label,text
2,"['restoran', 'mantap', 'makan', 'siang', 'restoran', 'sate', 'bumbu', 'sambal', 'cocok', 'kembali', 'semangat', 'aktivitas']"
2,"['makan', 'kafe', 'oke', 'banget', 'suasana', 'dingin', 'pandang', 'kota', 'bandung', 'jelang', 'malam', 'cocok', 'pasang', 'anniversary']"
0,"['nomor', 'lapor', 'center', 'isi', 'pulsa']"
2,"['jalan', 'macet', 'bayar', 'asri', 'alam', 'sejuk', 'makan', 'bagus', 'orang', 'ajak', 'keluarga', 'tahan', 'asri']"
2,"['omong', 'batagor', 'bandung', 'juara', 'salah', 'batagor', 'rekomendasi', 'coba', 'batagor', 'burangrang', 'batagor', 'riri', 'daerah', 'burangrang', 'seberang', 'sekolah', 'api', 'parkir', 'lumayan', 'luas', 'enak', 'gurih', 'bumbu', 'kacang', 'kental', 'tekstur', 'kasar', 'beda', 'batagor', 'batagor', 'goreng', 'bulat', 'siomay', 'bakso']"
2,"['suka', 'kuliner', 'bandung', 'ribet', 'mampir', 'kayak', 'cocok', 'banget', 'makan', 'lift', 'rute', 'makan', 'variasi', 'murah', 'banget', 'standar', 'enakenak', 'stanstan', 'makan', 'kuliner', 'kenal', 'mesti', 'coba']"
1,"['allah', 'minggu', 'lpm', 'feeling', 'minggu', 'lelah']"
2,"['layan', 'oke', 'pilih', 'enak', 'suki', 'makan', 'pilih', 'saus', 'oke', 'makan', 'tutup', 'tambah', 'but', 'over', 'all', 'bagus']"
2,"['pas', 'sepi', 'lapor', 'masuk', 'daging', 'bebek', 'ayam', 'enak', 'lunak', 'tambah', 'varian', 'sambal', 'nasi', 'nasi', 'liwet', 'hangat', 'benarbenar', 'mantap']"
2,"['harga', 'murah', 'banget', 'ukur', 'makan', 'italia', 'gede', 'banget', 'porsi', 'italia', 'banget', 'pilih', 'pasta', 'lumayan', 'nyaman', 'rekomendasi', 'suka', 'makan', 'italia', 'masuk', 'luas', 'wilayah', 'tapi', 'makan', 'ini']"
1,"['gue', 'sesak', 'gue', 'sakit', 'hati', 'gue', 'cemburu', 'gue', 'kangen', 'lo', 'lo', 'peduli']"
1,"['sepak', 'terjang', 'jokowi', 'bagus']"
2,"['layan', 'menu', 'pilih', 'asia', 'barat', 'harga', 'lumayan', 'mahal', 'pandang', 'pesona', 'padan']"
2,"['sinyal', 'bagus', 'kak', 'paket', 'net', 'bagus']"
2,"['sedia', 'makan', 'coba', 'batagor', 'bersih']"
2,"['jokowi', 'berhasih', 'gagal', 'laksana', 'toleransi', 'agama']"
2,"['pasang', 'pulang', 'jakarta', 'mampir', 'kampung', 'daun', 'pandang', 'keren', 'makan', 'murah', 'riah', 'rekomendasi']"
2,"['salah', 'restoran', 'coba', 'bandung', 'menu', 'favorit', 'alas', 'rujak', 'mangga', 'muda', 'enak', 'segar', 'masakan', 'standar', 'cenderung', 'manis', 'lidah', 'lokasi', 'restoran', 'strategis', 'kompleks', 'rumah', 'dago']"
2,"['bakmoy', 'banget', 'minggu', 'pagi', 'antre', 'nasi', 'lengko', 'enak', 'coba', 'murah', 'riah', 'bandung', 'coba']"
2,"['lokasi', 'restoran', 'area', 'ciwalk', 'rugi', 'ciwalk', 'mampir', 'restoran', 'restoran', 'enak', 'alhamdulillah', 'lezat', 'nomor', 'menu', 'tawar', 'kambing', 'bakar', 'lumayan', 'agam']"
2,"['makan', 'mudah', 'temu', 'jalan', 'utama', 'arah', 'gunung', 'tangkuban', 'perahu', 'menu', 'andal', 'stroberi', 'sayang', 'stroberi', 'ham', 'serang', 'pilih', 'makan', 'kursikursi', 'saung', 'gazebo', 'rekomendasi', 'makan', 'saung', 'nikmat', 'pandang', 'kota', 'bandung', 'lanjut']"
2,"['bakso', 'malang', 'karapitan', 'lokasi', 'jalan', 'karapitan', 'tutup', 'bakso', 'malang', 'karapitan', 'milik', 'outlet', 'kota', 'bandung', 'salah', 'outlet', 'ku', 'njungi', 'cihampelas', 'walk', 'ciwalk', 'lokasi', 'strategis', 'pusat', 'belanja', 'restoran', 'bakso', 'malang', 'karapitan', 'ramai', 'unjung', 'layan', 'cepat', 'cita', 'makan', 'mantap']"
2,"['mi', 'godok', 'gurih', 'pakai', 'telur', 'bebek', 'ayam', 'kampung', 'enak', 'makan', 'malam', 'siang', 'makan', 'mi', 'terang', 'panas', 'suasana', 'kecuali', 'hujan', 'buka', 'jam', 'an', 'malam', 'enak', 'salah', 'mi', 'jodog', 'arang', 'enak', 'bandung']"
2,"['makan', 'enak', 'malam', 'udara', 'dingin', 'pandang', 'pandang', 'kota', 'bandung', 'makan', 'zupa', 'soup', 'nikmat', 'harga', 'makan', 'mahal', 'atmosfir', 'restoran', 'mantap', 'pandang']"
1,"['demokrasi', 'pinggir', 'otoriter', 'tangan', 'besi', 'perlahan', 'julur', 'sebentar', 'dpr', 'bubar', 'buangbuang', 'anggar', 'boros', 'kuasa', 'absolut', 'mata', 'wara', 'wiri', 'kereta', 'kencana', 'alangkah', 'nimat']"
2,"['paris', 'van', 'java', 'pvj', 'satusatunya', 'mal', 'lengkap', 'bandung', 'soresore', 'barang', 'merek', 'restoran', 'kafe', 'dukung', 'mal', 'padat', 'unjung', 'beberap', 'sport', 'bagus', 'fotofoto']"
2,"['makan', 'porsi', 'harga', 'murah', 'makan', 'cepat', 'bersih', 'luas']"
2,"['pas', 'libur', 'sungguh', 'salah', 'jalan', 'macet', 'antre', 'meja', 'bukti', 'kampung', 'daun', 'favorit', 'rela', 'korban', 'kemari', 'makan', 'enakenak', 'harga', 'mahal', 'suasana', 'senang', 'hawa', 'dingin']"
2,"['orang', 'tua', 'putus', 'mes', 'menu', 'grill', 'halaman', 'isi', 'penuh', 'menu', 'grill', 'ayah', 'mes', 'wagyu', 'sirloin', 'tenderloin', 'lupa', 'menu', 'grill', 'pes', 'sayang', 'tiga', 'gagal', 'penuh', 'ekspektasi', 'duga', 'wagyu', 'sirloin', 'tenderloin', 'relatif', 'minim', 'bumbu', 'asin', 'saus', 'lanjut']"
2,"['kopi', 'nikmat', 'sesuai', 'kira', 'enak', 'kedai', 'kopi', 'gabung', 'roti', 'gempol']"
2,"['sate', 'ayam', 'maulana', 'yusup', 'bandung', 'benarbenar', 'no', 'bumbu', 'kacang', 'sate', 'kambing', 'date', 'sapi', 'enak']"
2,"['art', 'galeri', 'restoran', 'kafe', 'desain', 'modern', 'pandang', 'suguh', 'bagus', 'pandang', 'arah', 'gunung', 'tambah', 'fotofoto', 'spotspot', 'tarik', 'makan', 'jalanjalan', 'sebentar', 'fotofoto', 'area', 'restoran', 'nilai', 'skor']"
0,"['hendro', 'ajak', 'masyarakat', 'getol', 'rang', 'isu', 'sara']"
2,"['makan', 'puas', 'hanamasa', 'shabu', 'shabu', 'menu', 'menu', 'lai', 'bayar', 'makan', 'puas', 'kentang', 'khawatir', 'kena', 'biaya', 'tambah']"
2,"['kafetaria', 'makan', 'bayar', 'kasir', 'kembali', 'struk', 'bayar', 'kembali', 'ribet', 'anak', 'pas', 'lihat', 'kembali', 'sesuai', 'pesan', 'makan', 'oke', 'pandang', 'malam', 'santaisantai', 'teman', 'oke']"
2,"['pandang', 'layan', 'ramah', 'bagus', 'had', 'tapi', 'lupa', 'the', 'tahun', 'restaurant', 'trans', 'lux', 'hotel', 'teh', 'baik', 'ini', 'bandung', 'terima', 'kasih', 'tapi', 'mas', 'agus', 'layan']"
1,"['minggu', 'pergi', 'salah', 'pantai', 'banten', 'suasana', 'pantai', 'nyaman', 'orang', 'buang', 'sampah', 'sembarang', 'sedih']"
2,"['nama', 'restaurant', 'alas', 'daun', 'makan', 'lembar', 'daun', 'pisang', 'alas', 'bersih', 'tissue', 'taruh', 'nasi', 'lauk', 'lauk', 'pilih', 'agam', 'sedia', 'lauk', 'panas', 'masak', 'favorit', 'babat', 'empal', 'ayam', 'bumbu', 'taruh', 'bambu', 'lauk', 'saji', 'lupa', 'coba', 'keripik']"
2,"['bagus', 'spot', 'foto', 'makan', 'enak', 'banget', 'parkir', 'gampang', 'makan', 'creme', 'brullee', 'creamy', 'salmon', 'enak', 'banget', 'musik', 'hingar', 'bingar', 'obrol', 'makan', 'lumayan', 'jangkau']"
2,"['masuk', 'resto', 'resto', 'nyaman', 'rumah', 'tata', 'rapi', 'makan', 'kolam', 'ikan', 'makan', 'cocok', 'lidah', 'cocok', 'kantong']"
0,"['rusmadi', 'duduk', 'posisi', 'tinggi', 'hasil', 'survei', 'non', 'kader', 'golkar', 'kaltim', 'kumpar']"
2,"['suka', 'mi', 'instan', 'mi', 'instan', 'saji', 'variasi', 'coba', 'menu', 'indomie', 'upnormal', 'orang', 'suka']"
2,"['saung', 'pengkol', 'lokasi', 'bagus', 'banget', 'pengkol', 'tikung', 'jalur', 'padat', 'kawasan', 'wisata', 'lembang', 'bandung', 'resto', 'permak', 'kece', 'lega', 'rehat', 'wisata', 'lembang', 'makan', 'sedia', 'makan', 'sunda', 'ayur', 'asam', 'nasi', 'tutug', 'oncom', 'karedok', 'ayam', 'goreng', 'pesan', 'paket', 'nasi', 'liwet', 'lanjut']"
2,"['paket', 'murah', 'serta', 'porsi', 'teh', 'tawar', 'juara', 'ratus', 'rupiah', 'isi', 'ulang']"
2,"['yogurt', 'prancis', 'encer', 'enak', 'sedia', 'aneka', 'kemas', 'kemas', 'makan', 'kemas', 'liter']"
2,"['nasi', 'timbel', 'enak', 'makan', 'garasi', 'rumah', 'zaman', 'lokasi', 'factory', 'outlet', 'dago']"
2,"['the', 'valley', 'alam', 'luarbiasa', 'bandung', 'makan', 'malam', 'restoran', 'pandang', 'takjub', 'kota', 'bandung', 'saran', 'ruang', 'nikmat', 'pandang', 'kota', 'bandung', 'makan', 'enak', 'mahal', 'bayar', 'pandang', 'indah', 'pokok', 'the', 'valley', 'mantap']"
2,"['kunjung', 'sabtu', 'malam', 'teman', 'antre', 'menit', 'mes', 'menu', 'hidang', 'saji', 'tahap', 'cepat', 'masakan', 'khas', 'suka', 'ayam', 'ungkep', 'bumbu', 'khas', 'asin', 'resap', 'daging', 'empuk', 'terong', 'goreng', 'lapis', 'krispi', 'manis', 'gurih', 'rekomendasi', 'menu', 'sup', 'ikan', 'gurami', 'asam', 'manis', 'karedok', 'olah']"
2,"['ayam', 'goreng', 'enak', 'istimewa', 'gurih', 'resap', 'selera', 'kerabat', 'suka', 'ayam', 'goreng', 'tahun', 'setia']"
1,"['judul', 'keren', 'juara', 'nasional', 'senam', 'rebut', 'piala', 'walikota', 'surabaya', 'laksana', 'sedih', 'kumuh', 'kotor', 'debu', 'disel', 'walikota', 'surabaya', 'imej', 'suka', 'bersih', 'indah', 'tanda', 'sangkut', 'akun', 'aduh']"
2,"['favorit', 'masakan', 'lezat', 'layan', 'ramah', 'nyaman', 'pandang', 'indah', 'hati', 'hibur', 'lanjut', 'jalan', 'kantin', 'tambah', 'barang', 'barang', 'rajin', 'masyarakat', 'ganti', 'periodik', 'unjung', 'beli', 'kenangankenangan', 'rumah', 'makan']"
2,"['doyan', 'sambal', 'coba', 'makan', 'sambal', 'pedas', 'jarak', 'menu', 'khas', 'masakan', 'sunda', 'ayam', 'goreng', 'enak', 'harga', 'mahal']"
2,"['harga', 'lumayan', 'kompetitif', 'letak', 'city', 'link', 'mal', 'jual', 'makan', 'barat', 'indonesian']"
2,"['orang', 'bandung', 'cinta', 'steak', 'banget', 'uang', 'tip', 'larut', 'malam', 'pilih', 'kuis', 'buka', 'jam', 'malam', 'pekan', 'jam', 'malam', 'homie', 'banget', 'santai', 'berisik', 'betah']"
1,"['anies', 'baswedan', 'gubernur', 'bodo', 'milik', 'jakarta', 'gubernur', 'mantan', 'rektor', 'paham', 'beda', 'pasar', 'jalan', 'senyum', 'kecewa', 'dagang', 'kaki', 'tata', 'tanah', 'abang', 'ala', 'anies', 'sandi']"
2,"['nongkrong', 'murah', 'bandung', 'letak', 'strategis', 'jalan', 'cihampelas', 'jembatan', 'layang', 'luas', 'outdoor', 'kemarin', 'coba', 'saji', 'makan', 'tutup', 'ceker', 'krispi', 'enak', 'saus', 'ceker', 'krispi', 'enak', 'saos', 'mangkok', 'otentik', 'bangkok']"
2,"['adon', 'terlzlu', 'tebal', 'inovasi', 'terkadang', 'aneh', 'pizza', 'kentang', 'servis', 'kondisi', 'restoran', 'terpellihara', 'ikut', 'zaman']"
2,"['gila', 'sambal', 'gila', 'enak', 'cocok', 'maniak', 'sambal', 'pesan', 'ayam', 'goreng', 'kol', 'goreng', 'favorit', 'yuk', 'mampir']"
1,"['kenal', 'nasi', 'campur', 'maaf', 'makan', 'non', 'halal', 'jual', 'orang', 'cina', 'makan', 'dim', 'sum', 'harga', 'premium', 'mending', 'cari', 'makan']"
2,"['parkir', 'ramai', 'banding', 'tetangga', 'pas', 'grup', 'tamu', 'malam', 'luas', 'banget', 'bagus', 'makan', 'mahal', 'paket', 'nasi', 'ribu', 'standar', 'ngubrul', 'tenang', 'romantis', 'oke', 'mantap']"
0,"['dalmatians', 'the', 'series', 'seri', 'animasi', 'televisi', 'produksi', 'disney', 'television', 'animation', 'jumbo', 'pictures']"
2,"['saudarasaudara', 'cari', 'makan', 'khas', 'sunda', 'warung', 'ampera', 'cabang', 'makan', 'siapsiap', 'antre', 'ria', 'deh', 'gemar', 'makan', 'oke', 'banget', 'deh']"
2,"['open', 'cocok', 'ngemil', 'duduk', 'sofa', 'nyaman', 'sayang', 'mahasiswa', 'tugas', 'jarang', 'kosong', 'malam', 'hehehe']"
1,"['detik', 'lan', 'indihome', 'bangga', 'telkom', 'mati', 'tanggung', 'layan', 'langgan', 'coba', 'posisi', 'sabar', 'tunggu', 'titik', 'terang']"
1,"['taktik', 'muslim', 'bela', 'islam', 'muslim', 'daftar', 'argument', 'keliru', 'konyol', 'debat', 'islam', 'tahan']"
2,"['senang', 'layan', 'hotel', 'berry', 'biz', 'layan', 'ramah', 'katakata', 'kata', 'layan', 'halus', 'sopan', 'singgung']"
2,"['order', 'soto', 'bandung', 'barbecue', 'rib', 'tambah', 'suasana', 'kota', 'bandung', 'dingin', 'enak', 'layan', 'ramah', 'mbak', 'diah', 'tisna', 'echa', 'kali', 'puas', 'kualitas', 'makan', 'layan']"
0,"['jokowi', 'ahy', 'pilpres', 'maaf', 'khianat', 'sayang', 'by']"
2,"['cihampelas', 'cari', 'oleholeh', 'coba', 'mampir', 'odjolali', 'makan', 'ringan', 'pilih', 'makan', 'ringan', 'harga', 'saing', 'oleholeh', 'cemilan', 'khas', 'bandung', 'aneka', 'keripik', 'batagor', 'instan', 'seblak', 'oleholeh', 'khas', 'daerah']"
2,"['letak', 'restoran', 'empat', 'jalan', 'cicendo', 'jalan', 'pajajaran', 'parkir', 'lumayan', 'sulit', 'kunjung', 'letak', 'restoran', 'pas', 'hook', 'empat', 'jalan', 'lewat', 'putar', 'alas', 'arah', 'mobil', 'resto', 'jalur', 'one', 'way', 'menu', 'pesan', 'rib', 'lanjut']"
1,"['partai', 'bahaya', 'kuasa', 'birokrasi', 'singkir', 'mulus', 'korupsi', 'agama']"
1,"['bakso', 'malang', 'karapitan', 'favorit', 'bandung', 'makan', 'jalan', 'karapitan', 'enak', 'beda', 'habis', 'makan', 'sembari', 'tunggu', 'istri', 'belanja', 'kecoa', 'liar', 'bersih', 'benarbenar', 'perhati', 'makan', 'kecoa', 'makan', 'deh']"
2,"['makan', 'malam', 'kes', 'suasana', 'natural', 'tawar', 'makan', 'pesan', 'enak', 'layan', 'ramah', 'excotis', 'keluarga', 'puas', 'jarak', 'tempuh', 'kota']"
1,"['ngantuk', 'hotel', 'super', 'ramai', 'bar', 'suara', 'sampai', 'tembus', 'kencang', 'kamar', 'jelek', 'akustik', 'hotel', 'kecewa']"
0,"['shazam', 'lagulagu', 'ajaib', 'puter', 'sopir', 'gocar']"
1,"['bagi', 'sebanyakbanyaknya', 'orang', 'proses', 'kangen', 'video', 'maaf', 'nangisnangis', 'adu', 'emak', 'laku', 'sengaja']"
1,"['parasit', 'biar', 'hidup', 'negara', 'orang', 'belagu', 'tunggu', 'babi', 'bakar']"
1,"['hei', 'polisi', 'haram', 'indonesia', 'hidup', 'ampas', 'emis', 'cundang', 'emis', 'santun', 'anak', 'yatim', 'emis', 'layak', 'hidup', 'hina', 'kiki', 'mati', 'polisi']"
0,"['hehehe', 'sundul', 'juragan']"
2,"['suka', 'ur', 'pancakes', 'enak', 'soft', 'lidah', 'pas', 'manis', 'isi', 'topeng']"
2,"['maaci', 'telkomsel', 'promo', 'hehehe']"
2,"['mi', 'sedia', 'tebal', 'kenyal', 'sesuai', 'ciri', 'khas', 'karet', 'suka', 'mi', 'kenyal', 'menu', 'sedia', 'agam', 'layan', 'resto', 'sepi', 'unjung']"
2,"['wisata', 'benarbenar', 'tarik', 'hati', 'tata', 'tarik', 'lihat', 'nama', 'dusun', 'bambu', 'pas', 'tugu', 'bambu', 'julang', 'kuat', 'bawa', 'area', 'mobil', 'hias', 'bungabunga', 'warna', 'warni']"
2,"['resto', 'bawa', 'aura', 'positif', 'tamu', 'udara', 'sejuk', 'cocok', 'nikmat', 'makan', 'minum', 'suguh', 'pandang', 'kota', 'bandung', 'sore', 'jelang', 'malam', 'cocok', 'mampir', 'restoran', 'harga', 'makan', 'bilang', 'mahal', 'bayar', 'suasana', 'saji', 'malam', 'suasana', 'resto', 'romantis']"
1,"['urap', 'plastik', 'segel', 'kardus', 'bule', 'tipis', 'penyok', 'penyok', 'kardus', 'untung', 'handphone', 'aman']"
2,"['bandung', 'makan', 'steak', 'harga', 'murah', 'kualitas', 'bagus', 'suis', 'butcher', 'pilih', 'tbone', 'tenderloin', 'enak']"
0,"['rekan', 'bui', 'anggota', 'fpi', 'satron', 'mapolresta', 'bekas']"
1,"['suara', 'elvi', 'sukaesi', 'sok', 'suci', 'islami', 'nyata', 'keluarga', 'brengsek', 'ikutikutan', 'demo', 'sara', 'ras', 'bobrok', 'akhlak', 'anakanak']"
0,"['nomor', 'resi', 'dpk', 'cek', 'jogja', 'tanggal', 'nov', 'rumah', 'tolong', 'proses', 'cepat']"
1,"['ulama', 'sesat', 'sedia', 'undang', 'jokowi']"
2,"['suasana', 'senang', 'pilih', 'menu', 'makan', 'minum', 'cemilan', 'bermacammacam', 'senang', 'bawa', 'anakanak']"
1,"['pilih', 'jokowi', 'tanggung', 'tugas', 'presiden']"
0,"['tonton', 'channel', 'global', 'tv']"
0,"['ratus', 'rumah', 'medan', 'rendam', 'banjir']"
2,"['terima', 'kasih', 'bank', 'mandiri', 'purwokerto']"
1,"['nama', 'cina', 'darat', 'brengsek', 'brengsek']"
2,"['bakso', 'malang', 'lengkap', 'lumayan', 'enak', 'harga', 'jangkau', 'padat', 'unjung', 'jam', 'makan', 'siang']"
1,"['gum', 'curi', 'mangga']"
2,"['kelar', 'debat', 'bravo', 'jokowi', 'jika', 'keren', 'aksi', 'mantap', 'pilih']"
1,"['maklum', 'udin', 'jongos', 'ical', 'maju', 'gentar', 'bela', 'bayar']"
2,"['standar', 'rumah', 'makan', 'padang', 'jaga', 'kualitas', 'rumah', 'makan', 'milik', 'menu', 'favorit', 'ayam', 'pop', 'kuah', 'tunjang', 'suasana', 'enak', 'rapi', 'bersih', 'sayang', 'kunjung', 'baik', 'trotoar', 'sulit']"
2,"['makan', 'enak', 'jangkau', 'pvj', 'sago', 'coba', 'beli', 'kerupuk', 'kampung', 'siram', 'saos', 'kacang', 'enak', 'deh', 'nasi', 'goreng', 'enak', 'mi', 'jawa', 'aneka', 'hidang', 'khas', 'pecinan', 'jawa']"
2,"['suka', 'makan', 'saji', 'saung', 'minggu', 'kemarin', 'enak', 'gurih', 'sesuai', 'lidah', 'hehehe', 'tambah', 'sensasi', 'makan', 'saung', 'pandang', 'sawahsawah', 'musik', 'tradisional', 'tambah', 'nikmat', 'santap', 'makan', 'siang']"
2,['kesal']
1,"['tenda', 'pinggir', 'jalan', 'makan', 'rokok', 'harga', 'makan', 'ubah', 'ubah', 'menu', 'kadang', 'harga', 'murah', 'mahal', 'rekomendasi']"
1,"['pekan', 'memarin', 'teman', 'janji', 'temu', 'kedai', 'rumah', 'hayo', 'rumah', 'jalan', 'turnojoyo', 'bandung', 'suni', 'khusus', 'masakan', 'rumah', 'jual', 'rotiroti', 'kue', 'jam', 'sore', 'minum', 'munum', 'es', 'tape', 'es', 'jeruk', 'dab', 'spesial', 'kedai', 'kosong', 'tamu', 'dikit', 'sungguh', 'rekomendasi']"
1,"['hatihati', 'percaya', 'citra', 'ambil', 'suara', 'umat', 'islam']"
2,"['coba', 'outlet', 'tsm', 'lumayan', 'nyaman', 'rombong', 'orang', 'kursi', 'menu', 'utama', 'steak', 'lokal', 'harga', 'jangkau', 'mes', 'spagheti', 'carbonara', 'porsi', 'sesuai', 'harga', 'isi', 'spagehti', 'campur', 'keju', 'cair', 'iris', 'daging', 'lumayan', 'fish', 'and', 'chip', 'lumayan', 'enak', 'ikan', 'enak']"
2,"['manis', 'gurih', 'asin', 'cocok', 'makan', 'sambal', 'nasi', 'putih', 'ukur', 'ayam', 'kampung']"
1,"['parkir', 'sempit', 'menit', 'maksimal', 'parkir', 'jalan', 'bts', 'thonlong', 'panas']"
2,"['goceng', 'minum', 'makan', 'kfc', 'favorit', 'puding', 'coklat']"
2,"['sabtu', 'kemarin', 'mampir', 'yagami', 'ramen', 'rumah', 'nama', 'ganti', 'hihi', 'konsep', 'betah', 'deh', 'duduk', 'manis', 'sedia', 'komik', 'tunggu', 'pesan', 'baca', 'komik', 'bosan', 'makan', 'pesan', 'banget', 'asik', 'baca', 'komik', 'begitu', 'makan', 'ramen']"
2,"['nasi', 'liwet', 'parahyangan', 'komplit', 'enak', 'porsi', 'dua', 'paket', 'ikan', 'asin', 'tempe', 'potong', 'ayam', 'goreng', 'lalap', 'krupuk']"
2,"['makan', 'enak', 'enak', 'harga', 'sesuai', 'layan', 'inap', 'sedia', 'hotel', 'kolam', 'renang', 'sauna', 'pinggir', 'kolam', 'renang', 'saran', 'reservasi', 'libur', 'pekan']"
1,"['iring', 'tambah', 'usia', 'teman', 'arah', 'penting', 'seringkali', 'nyaman', 'buat', 'muslihat', 'pandang', 'negatif']"
2,"['kali', 'makan', 'teman', 'keluarga', 'pilih', 'gedung', 'teras', 'gedung', 'pandang', 'bandung', 'malam', 'pilih', 'makan', 'gedung', 'penuh', 'malam', 'jelang', 'pandang', 'kota', 'bandung', 'indah', 'meja', 'lilin', 'suasana', 'romantis']"
1,"['muda', 'langgan', 'enak', 'banget', 'saking', 'laku', 'kadangkadang', 'sebal', 'antre', 'cari', 'meja', 'kosong', 'panas', 'banget', 'restoran', 'ac']"
2,"['lawang', 'wangi', 'makan', 'resto', 'pandang', 'bagus', 'siang', 'jelang', 'sore', 'menu', 'makan', 'habis', 'tugas', 'makan', 'jalan', 'kena', 'macet', 'sayang', 'banget', 'kecewa']"
2,"['harga', 'murah', 'sesuai', 'kenyang', 'puas', 'makan', 'batagor', 'bumbu', 'enak', 'banget', 'bumbu', 'sisa', 'piring', 'laugh']"
1,"['produk', 'salah', 'kirim', 'produk', 'jelek', 'gila', 'gue', 'menang']"
2,"['restoran', 'letak', 'dago', 'pandang', 'bagus', 'suasana', 'restoran', 'restoran', 'romantis', 'hidang', 'eropa', 'hidang', 'utama']"
2,"['salah', 'unggul', 'menu', 'bebek', 'garang', 'sambel', 'enak', 'jus', 'melonn', 'aneh', 'jus', 'pure', 'buah', 'additional', 'sugar', 'es', 'bagus']"
0,"['video', 'playlist', 'origami', 'shirt', 'baju', 'tahan', 'kpk', 'setya', 'novanto']"
1,"['gubris', 'anggap', 'langgan']"
2,"['coba', 'bakmi', 'ratarata', 'deh', 'super', 'duper', 'beda', 'enak', 'banget', 'parah', 'enak', 'banget', 'deh', 'asli', 'favorit', 'bakmie', 'ayam', 'jamur', 'enak', 'banget', 'deh', 'deh', 'rekomendasi', 'banget']"
1,['ceria']
0,"['alas', 'demokrat', 'sanding', 'deddy', 'mizwar', 'dedi', 'mulyadi']"
2,"['gua', 'banget', 'porsi', 'pas', 'saji', 'ide', 'dhises', 'enak', 'harga', 'mahalmahal', 'pokok', 'swiss', 'bucher', 'steak', 'nomor', 'deh', 'bandung']"
2,"['makan', 'bumbu', 'ayam', 'lumayan', 'enak', 'harga', 'lumayan', 'mahal', 'nyaman', 'istirahat']"
0,"['bakti', 'budaya', 'djarum', 'foundation', 'bekerjasama', 'garinworkshop']"
1,"['jadi', 'restart', 'berkaliberkali', 'sulit']"
0,"['pakai', 'jenis', 'tahap', 'baca', 'kartu', 'silver']"
2,"['harga', 'jangkau', 'menu', 'pesan', 'datang', 'pasir', 'koja', 'mal', 'festival', 'citylink', 'hotel', 'datang', 'nyaman', 'bersih', 'layan']"
0,"['hormat', 'partaipartai', 'koalisi']"
2,"['letak', 'utara', 'bandung', 'the', 'peak', 'suasana', 'kompleks', 'asri', 'tenang', 'dingin', 'petik', 'straberry', 'kebun', 'belah', 'restoran', 'bayar', 'kilo', 'petik', 'menu', 'favorit', 'nasi', 'liwet', 'lengkap', 'ikan', 'peda', 'tagih', 'tutup', 'jus', 'stroberi', 'segar']"
0,"['selamat', 'voucher', 'tonton', 'gratis', 'id']"
2,"['kali', 'keluarga', 'tempat', 'cicip', 'ayam', 'jimbaran', 'hidang', 'ayamayam', 'sambal', 'beda', 'lumayan', 'nyaman', 'harga']"
2,"['jalanjalan', 'nikmat', 'sejuk', 'udara', 'bandung', 'barat', 'oke', 'inap', 'jalan', 'setiabudi', 'bandung', 'objek', 'wisata', 'kampung', 'gajah', 'curug', 'cimahi', 'jalan', 'gabung', 'wisata', 'setiabudi']"
2,"['musim', 'libur', 'antar', 'duduk', 'jam', 'duduk', 'makan', 'dekat', 'jam', 'sembilan', 'malam', 'orang', 'lapar', 'dingin', 'udara', 'dingin', 'oke', 'harga', 'mahal', 'banding']"
2,"['ayam', 'penyet', 'bumbu', 'khas', 'sambal', 'pedas', 'makan', 'anggota', 'keluarga', 'anak', 'manula']"
2,"['letak', 'area', 'rumah', 'suasana', 'nom', 'nom', 'asri', 'bising', 'duduk', 'suasana', 'khas', 'bandung', 'adem', 'angin', 'harga', 'makan', 'minum', 'standar', 'restoran', 'kelas', 'oke', 'karyawan', 'ramah', 'fasilitas', 'wifi', 'nyaman', 'jadi', 'tugas', 'baca', 'buku']"
0,"['luhut', 'stop', 'tenggelam', 'kapal', 'tanggap', 'jleb', 'menteri', 'sus']"
0,"['grab', 'pakai', 'moto']"
2,"['lokasi', 'sulit', 'temu', 'minim', 'tunjuk', 'arah', 'reservasi', 'libur', 'pekan', 'antre', 'capai', 'puluh', 'menit', 'lelah', 'ling', 'es', 'lilin', 'lihat', 'pasar', 'mini', 'ahir', 'saung', 'menu', 'pilih', 'oke', 'cepat']"
1,"['bela', 'bela', 'bogor', 'jam', 'makan', 'sup', 'buntut', 'tunggu', 'jam', 'buka', 'jam', 'pesan', 'sup', 'buntut', 'alas', 'malam', 'ramai', 'chef', 'entar', 'wow', 'alas', 'beda', 'makan', 'kotor', 'niat', 'usaha']"
2,"['tongseng', 'gule', 'kambing', 'nasi', 'cumi', 'teh', 'baik', 'banget', 'gulai', 'gila', 'parah', 'enak', 'daging', 'empuk', 'banget', 'benarbenar', 'puas', 'makan']"
1,"['jokowi', 'bukti', 'janji']"
2,"['makan', 'malam', 'padma', 'pandang', 'indah', 'romantis', 'pohon', 'anakanak', 'mes', 'the', 'hulk', 'captain', 'america', 'cotton', 'candy', 'marshmallow', 'atas', 'cantik', 'nasi', 'goreng', 'cimbuleuit', 'enak', 'worth', 'itu', 'harga', 'thanks', 'tapi', 'diah', 'artha', 'eldy', 'reza', 'layan', 'seringsering']"
2,"['prefer', 'traveloka', 'airy', 'alas', 'traveloka', 'lebihm', 'murah', 'lengkap', 'ahahha']"
